PRICING_EFFECTIVE_DATE,PRICING_END_DATE,SALES_CHANNEL_TYPE,CUSTOMER_TYPE_CODE,ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
2023-07-30 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Australia Wine,Australia Red Wine,AUSTRALIA,152015,RED HEADS - NOBS AND SNOBS CLARE VALLEY 2018,5.05156E+12,0.75,1,14.5,19.97,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,Spain Wine,Spain Sparkling Wine,SPAIN,158493,SEGURA VIUDAS - CAVA BRUT RESERVA,33293690009,0.75,1,11.5,18.49,1
2023-01-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Champagne Wine,FRANCE,181283,VEUVE CLICQUOT - EXTRA BRUT EXTRA OLD,3.04961E+12,0.75,1,12,109.99,0
2023-12-24 0:00,9999-12-31 0:00,RETAIL,COU,Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,333509,NAPA VALLEY RED - NAPANOOK 2020,6.36595E+11,1.5,1,14.5,307.99,0
2023-07-23 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,419586,PESSAC LEOGNAN - CHATEAU LATOUR MARTILLAC ROUGE 2020,,0.75,1,13,90,NA
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,427313,BASIL HAYDEN - TOAST,80686012481,0.75,1,40,69.99,NA
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,455358,MAKER'S MARK - LIMITED EDITION,85246501610,0.75,1,45,44.99,NA
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,475988,BRINDISI RISERVA - CORTE OTTONE 2016,8.00886E+12,0.75,1,13,21.99,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Red Wine,CANADA,569715,OPEN - CABERNET MERLOT,63657024164,0.75,1,14,12.99,1
2016-09-16 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,944298,CHATEAU SMITH HAUT LAFITTE ROUGE 2013,,0.75,1,13,119,0
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France White Wine,FRANCE,49952,BARSAC - CHATEAU DOISY DAENE 2018,3.76002E+12,0.75,1,13,100,NA
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,France Wine,France White Wine,FRANCE,53623,BOURGOGNE CHARDONNAY - BAUDOUIN MILLET 2021,3.76016E+12,0.75,1,12.5,29.99,NA
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,56695,BRUNELLO DI MONTALCINO - SAN FILIPPO LE LUCERE MAGNUM 2017,,1.5,1,14.5,359.99,0
2022-09-10 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France White Wine,FRANCE,76188,PESSAC LEOGNAN - CHATEAU SMITH HAUT LAFITTE BLANC 2019,6.96852E+11,0.75,1,13,280,NA
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Fortified Wine,Port Wine,PORTUGAL,93322,GRAHAMS - WHITE PORT BLEND NO. 5,5.60831E+12,0.75,1,19,41.99,1
2021-07-15 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,97431,PAUILLAC - CHATEAU GRAND PUY DUCASSE 2018,,0.75,1,13,100,NA
2023-04-30 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,115335,MAKER'S MARK - KENTUCKY BOURBON,85246171561,0.05,1,45,5.09,NA
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Australia Wine,Australia White Wine,AUSTRALIA,159671,CHARDONNAY - YELLOW TAIL PURE BRIGHT,8.08755E+11,0.75,1,9.7,12.99,1
2019-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,199334,CHARMES CHAMBERTIN GRAND CRU - DUGAT PY  2015,6.2699E+11,0.75,1,13.5,680,0
2020-08-22 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,216981,PAUILLAC - CHATEAU LAFITTE ROTHSCHILD 2017,,0.75,1,13,1500,NA
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,256517,TOSCANA - DONATELLA CINELLI COLOMBINI IL DRAGO 8 2019,8.02697E+12,0.75,1,14,36.99,0
2016-02-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,262188,CHATEAU LA MISSION HAUT BRION 2011,6.2699E+11,0.75,1,13,599,NA
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,293043,SAUVIGNON BLANC - STONELEIGH MARLBOROUGH,9.41451E+12,0.75,1,12,18.49,0
2023-07-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,382039,MARGAUX - CHATEAU D'ISSAN 2020,,0.75,1,13,150,NA
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,419671,PINOT GRIS - KING ESTATE WILLAMETTE 2021,7.68676E+11,0.75,1,12.9,28.99,0
2023-07-23 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,457518,ST ESTEPHE - CHATEAU MEYNEY 2020,3.60905E+12,0.75,1,13,75,NA
2022-10-06 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,476849,MACALLAN - M BLACK 2022 RELEASE,8.12066E+11,0.75,1,46,13880,NA
2023-01-29 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,483733,BOURGOGNE HAUTES COTE DE NUITS - DOMAINE MICHEL GROS,3.58701E+12,0.75,1,14,50.99,0
2023-09-03 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Tequila,Gold Tequila,MEXICO,492193,KOMOS - REPOSADO ROSA TEQUILA,8.60002E+11,0.75,1,40,259.99,NA
2021-07-04 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Sparkling Wine,CANADA,573469,GRAY MONK - ODYSSEY ROSE BRUT 2020,7.78829E+11,0.75,1,12,24.99,1
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC White Wine,CANADA,789982,COPPER MOON - PINOT GRIGIO,48162012738,0.75,1,12,9.99,1
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Spirits,Liqueurs,Nut Liqueurs,ITALY,2253,AMARETTO - DISARONNO ORIGINALE,50037014501,0.75,1,28,26.49,NA
2023-07-30 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Vodka,Flavoured Vodka,SWEDEN,8315,ABSOLUT - JUICE STRAWBERRY EDITION,7.31204E+12,0.75,1,35,28.49,NA
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Australia Wine,Australia Red Wine,AUSTRALIA,45933,PINOT NOIR - HELLO,9.34415E+12,0.75,1,13,16.99,0
2020-02-15 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France White Wine,FRANCE,53620,BOURGOGNE ALIGOTE - JEAN MARC BOILLOT 2017,3.76016E+12,0.75,1,13,30.99,NA
2023-02-21 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Red Wine,CANADA,70786,FRIND WINERY - PREMIER CABERNET SAUVIGNON,6.2699E+11,0.75,1,13.5,39.99,0
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,129566,SANTENAY - DOMAINE MICHELLE PHILIPON 2020,6.2699E+11,0.75,1,13,47.99,0
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,129715,MERLOT - SPIER SIGNATURE,6.06655E+11,0.75,1,14,14.99,0
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,132212,CALIFORNIA RED - JOSH CELLARS LEGACY 2019,31259048024,0.75,1,14.5,21.99,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,France Wine,France White Wine,FRANCE,170363,SAVENNIERES - CHATEAU DE VARENNES 2020,3.50711E+12,0.75,1,14,35.49,0
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Vodka,Flavoured Vodka,NETHERLANDS,201880,KETEL ONE BOTANICAL - GRAPEFRUIT & ROSE,85156775019,0.75,1,30,33.99,NA
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,Australia Wine,Australia Red Wine,AUSTRALIA,251876,CABERNET SAUVIGNON - WOLF BLASS YELLOW LABEL,87000308527,0.75,1,14.5,17.49,0
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Rum,Amber Rum,BARBADOS,318827,PLANTATION - BARBADOS 5 YEAR RUM,6.95521E+11,0.75,1,40,48.99,NA
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,371042,TOSCANA - MASSETO 2018,8.18201E+11,0.75,1,14,890,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,409910,PROVINCIA DI PAVIA - CAVIT ROSCATO ROSSO DOLCE CANS,86785212944,0.25,2,7,8.97,10
2022-07-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Chile Wine,Chile Red Wine,CHILE,477800,RED BLEND - SANTA ISLE MAULE VALLEY,7.80963E+12,0.75,1,14,14.97,1
2021-03-07 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Ice Wine,CANADA,504860,GEHRINGER - SIGNATURE RIESLING ICEWINE IN WOOD BOX 2019,6.23871E+11,0.375,1,10,54.99,10
2023-08-18 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,612580,MICHTERS - SMALL BATCH SOUR MASH,39383009072,0.75,1,43,96.99,NA
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,618504,CALIFORNIA RED - CA MOMI ROSSO 2020,94922157867,0.75,1,13.5,19.99,0
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - Other,Canada - Other Sparkling Wine,CANADA,3814,BABY CANADIAN SPARKLING,48162001046,0.75,1,6.9,8.49,4
2023-09-03 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Liqueurs,Fruit Liqueurs,FRANCE,10322,COINTREAU,3.03554E+12,0.375,1,40,24.49,NA
2022-11-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,60895,ST EMILION - CLOS FOURTET 2019,7.14153E+11,0.75,1,13,300,NA
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,86213,TOBERMORY - 12 YO,5.0297E+12,0.75,1,46.3,106.99,NA
2023-09-03 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,139196,BENRIACH - 25 YEAR OLD,5.06009E+12,0.7,1,46.8,650,NA
2017-09-04 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,372144,PAUILLAC - CHATEAU MOUTON ROTHSCHILD 2014,,0.75,1,13,880,NA
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC White Wine,CANADA,429074,FIRELINE - SAUVIGNON BLANC,48162020085,0.75,1,12,9.47,1
2023-04-30 0:00,9999-12-31 0:00,RETAIL,COU,General Merchandise,De-Alcoholized Product,Beer And Refreshment De-Alcoholized Product,CANADA,454997,RED RACER - STREET LEGAL DEALCOHOLZED PILSNER TALL CAN,6.96852E+11,0.473,4,0.5,12.29,NA
2023-07-09 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,466017,PESSAC LEOGNAN - CHATEAU HAUT BAILLY 2020,7.14153E+11,0.75,1,13,300,NA
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Red Wine,CANADA,467332,HESTER CREEK - OLD VINE CABERNET FRANC,6.26037E+11,0.75,1,14.5,26.99,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Spirits,Gin,Dry Gin,CANADA,645085,EMPRESS - 1908 COCKTAIL GIN,6.2699E+11,0.75,1,42.5,44.99,NA
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Fruit and Dessert Wine,ITALY,678797,VIN SANTO DEL CHIANTI CLASSICO - BADIA A COLTIBUONO 2014,8.00848E+12,0.375,1,15,72.99,0
2023-10-08 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,943373,PESSAC LEOGNAN - CHATEAU HAUT BRION 2013,7.14153E+11,0.75,1,13,800,0
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC White Wine,CANADA,23537,BLACK MARKET - UNSANCTIONED PINOT BLANC,6.2699E+11,0.75,1,13.6,25.99,0
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Australia Wine,Australia Red Wine,AUSTRALIA,56473,CABERNET SAUVIGNON - YELLOW TAIL,8.39743E+11,0.75,1,13.5,13.99,0
2021-07-14 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,64739,PAUILLAC - CHATEAU GRAND PUY LACOSTE 2018,,0.75,1,13,190,NA
2021-08-08 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,90673,PESSAC LEOGNAN - CHATEAU HAUT BRION ROUGE 2018,,0.75,1,13,1500,NA
2023-07-02 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,168446,DALMORE 40 YEAR OLD,,0.7,1,42,25000,NA
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Israel Wine,Israel Red Wine,ISRAEL,186046,GALILEE RED - MOUNT HERMON INDIGO KOSHER,7.36041E+11,0.75,1,14,28.99,0
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Other Country Whisky,UNITED KINGDOM,213553,PENDERYN - SHERRYWOOD,5.01159E+12,0.7,1,46,119.99,NA
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Tequila,Gold Tequila,MEXICO,221663,CAMARENA - REPOSADO,85000017326,0.75,1,40,60.99,NA
2023-09-01 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,235526,OBAN - 11 YO SPECIAL RELEASE 2023,88076188723,0.75,1,58,224.99,NA
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Prosecco Wine,ITALY,251072,KIM CRAWFORD - PROSECCO,8.00166E+12,0.75,1,11,23.99,2
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,301515,LAPHROAIG - LORE,80686813071,0.75,1,48,201.99,NA
2023-04-30 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Australia Wine,Australia Red Wine,AUSTRALIA,353253,SHIRAZ - GLAETZER THE EYE OF RA,9.32225E+12,0.75,1,15.5,550,1
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Vodka,Flavoured Vodka,CANADA,401539,SMIRNOFF - GREEN APPLE,82000767237,0.75,1,35,25.99,NA
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Tequila,Gold Tequila,MEXICO,452615,HERRADURA - REPOSADO,7.44607E+11,0.75,1,40,80.99,NA
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,General Merchandise,De-Alcoholized Product,Beer And Refreshment De-Alcoholized Product,FRANCE,455546,CARLSBERG CAN 0.0%,6.75325E+11,0.33,6,0,10.99,NA
2023-10-29 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Australia Wine,Australia Red Wine,AUSTRALIA,491175,SHIRAZ - ST HALLETT FAITH BAROSSA,9.31692E+12,0.75,1,14.5,26.99,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,670653,TWIN SAILS BREWING - JUICE PLUS TALL CAN,6.2699E+11,0.473,4,7.5,12.97,NA
2023-01-29 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,754838,THE DALMORE - 25 YEAR OLD,6.2699E+11,0.75,1,42,2800,NA
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,779702,LANGHE NEBBIOLO - GIOVANNI ROSSO 2020,8.02898E+12,0.75,1,13.5,31.99,0
2023-10-29 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Tequila,Blanco/Silver Tequila,MEXICO,869479,1800 - SILVER RESERVA,8.11538E+11,0.75,1,40,42.99,NA
2023-09-03 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Grape and Fruit Brandy,Pisco,PERU,46191,BARSOL PISCO - QUEBRANTA,8.59644E+11,0.75,1,41.3,48.99,NA
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Red Wine,CANADA,53017,SOMMET ROUGE,58976055050,4,1,12,31.99,0
2023-11-26 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Vodka,Straight Vodka,FINLAND,114967,FINLANDIA,6.41271E+12,1.75,1,40,57.99,NA
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,143420,PAYS D'OC PINOT NOIR - BOUCHARD AINE,3.34018E+12,0.75,1,12.5,19.99,0
2023-11-26 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Rose Wine,FRANCE,150519,AIX EN PROVENCE ROSE - CHATEAU BARBEBELLE ROSE FLEURI 2022,3.41401E+12,0.75,1,13,22.99,0
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Refreshment Beverages,Coolers,Spirit Coolers,CANADA,161579,G AND W - NUTRL VODKA SODA MIXED PACK CAN,6.28056E+11,0.355,12,5,28.99,NA
2019-10-27 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,CANADA,186625,FIREBALL,88004144708,0.05,1,33,1.99,NA
2023-09-17 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,235405,TOSCANA - MASSETINO 2021,8.18201E+11,0.75,1,15.5,399.99,0
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,243956,PINOT NOIR - BELLE GLOS CLARK AND TELEPHONE 2018,8.55622E+11,0.75,1,14.7,63.99,0
2023-04-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,269137,CABERNET SAUVIGNON - SCREAMING EAGLE 2020,6.96852E+11,0.75,1,14.8,5000,0
2023-03-10 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Champagne Wine,FRANCE,276621,PIPER HEIDSIECK - HORS SERIE SOLO 1982,3.01833E+12,0.75,1,12,873,0
2022-05-11 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Chile Wine,Chile Red Wine,CHILE,382187,CHILEAN RED - CLOS APALTA COLCHAGUA 2018,6.96852E+11,3,1,15,760,NA
2021-08-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,406850,BARBARESCO RISERVA - PRODUTTORI DEL BARBARESCO ASILI 2017,6.65529E+11,0.75,1,15,75.99,0
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Red Wine,CANADA,433797,SCREW IT! - THE RED,7.76546E+11,4,1,12.5,36.99,1
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,444103,CHAMBOLLE MUSIGNY - MAISON CHAMPY,6.96852E+11,0.75,1,13,155.99,NA
2023-06-23 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Champagne Wine,FRANCE,501773,LOUIS ROEDERER - COLLECTION,3.11408E+12,6,1,12,1047,1
2022-07-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Germany Wine,Germany White Wine,GERMANY,698100,RIESLING SPATLESE - EGON MULLER SCHARZHOFBERG 2022,4.02409E+12,0.75,1,8,520,8
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Asian Spirits,China Spirits,TAIWAN,10825,KINMEN KAOLIANG LIQUOR-AGED,4.71943E+12,0.6,1,56,148.29,NA
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,56719,MERLOT - RIEBEEK CELLARS COLLECTION SWARTLAND,6.00494E+12,0.75,1,14,11.97,0
2023-10-07 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,235849,BLOOD OATH - PACT 9,88352140124,0.75,1,49.3,324.99,NA
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,295287,PUGLIA NEGROAMARO - LUCCARELLI,8.03399E+12,0.75,1,13,16.99,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,379647,TOSCANA - TENUTE ROSSETTI GOVERNO,8.0276E+12,0.75,1,13.5,24.99,0
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,China Wine,China Red Wine,CHINA,399273,MARSELAN - SILVER HEIGHTS JIN SHAN,6.94742E+12,0.75,1,13,51.99,0
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Red Wine,CANADA,401136,BASK - CABERNET SAUVIGNON,63657043981,0.75,1,12.5,12.99,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Refreshment Beverages,Coolers,Spirit Coolers,CANADA,411312,G AND W - NUTRL VODKA SODA LIME,62067421211,0.355,12,5,25.99,NA
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy White Wine,ITALY,582262,ALOIS LAGEDER PINOT GRIGIO - PORER,6.09286E+11,0.75,1,12.5,49.99,0
2023-10-01 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Gin,Dry Gin,UNITED KINGDOM,582973,BOMBAY SAPPHIRE - LONDON DRY,6.20213E+11,1.75,1,40,59.99,NA
2023-10-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Spain Wine,Spain White Wine,SPAIN,895144,BODEGAS FILLABOA - SELECCION FINCA MONTE ALTO ALBARINO 2019,8.42588E+12,0.75,1,12.5,42.99,0
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Spain Wine,Spain Red Wine,SPAIN,12144,LANZAROTE LISTAN NEGRO - LOS BERMEJOS MACERACION CARBONICA,8.437E+12,0.75,1,13.5,35.99,0
2024-03-03 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,92899,BOOKER'S LITTLE BOOK - CHAPTER 04,80686011293,0.75,1,61.3,185.99,NA
2023-02-05 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,95877,PESSAC LEOGNAN - CHATEAU LA MISSION HAUT BRION 2013,3.27703E+12,0.75,1,13,450,0
2024-01-28 0:00,9999-12-31 0:00,RETAIL,COU,Spirits,Asian Spirits,Other Country Asian Spirits,TAIWAN,103270,KINMEN KAOLIANG LIQUOR - PLATINUM DRAGON,4.71943E+12,0.5,1,58,52.49,NA
2021-08-28 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,123128,ST EMILION - CHATEAU BEAU SEJOUR BECOT 2018,,0.75,1,13,150,NA
2020-08-15 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,202487,ST EMILION - CHATEAU CLOS FOURTET 2017,6.2699E+11,0.75,1,14,230,NA
2023-11-26 0:00,9999-12-31 0:00,RETAIL,COU,Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,314575,CABERNET SAUVIGNON - STERLING NAPA,5.0101E+12,0.75,1,14.2,39.99,0
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Spirits,Gin,Dry Gin,UNITED KINGDOM,359125,BROKER'S - LONDON DRY PREMIUM,8.03433E+11,0.75,1,40,27.99,NA
2023-08-02 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,371620,ST ESTEPHE - CHATEAU LE BOSCQ 2020,3.25869E+12,0.75,1,13,65,NA
2022-11-09 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France Red Wine,FRANCE,389646,POMEROL - CHATEAU NENIN 2019,6.96852E+11,0.75,1,13,155,NA
2024-03-03 0:00,2024-03-31 0:00,RETAIL,COU,Refreshment Beverages,Coolers,Spirit Coolers,CANADA,404275,OLE COCKTAIL CO - OLE MARGARITA CAN,6.27988E+11,0.355,4,5.2,14.99,NA
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France White Wine,FRANCE,415813,CHASSAGNE MONTRACHET 1ER CHAUMEES - PHILIPPE COLIN 2020,3.7602E+12,0.75,1,13.5,125.99,0
2023-04-01 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Italy Wine,Italy Red Wine,ITALY,416592,BOLGHERI - LE SERRE NUOVE ORNELLAIA 2019,8.18201E+11,0.75,1,14.5,75.99,0
2023-09-03 0:00,9999-12-31 0:00,RETAIL,COU,Refreshment Beverages,Coolers,Spirit Coolers,CANADA,434732,HEY Y'ALL - PINA COLADA HARD ICED TEA CAN,6.96852E+11,0.341,6,5,13.49,NA
2023-12-31 0:00,9999-12-31 0:00,RETAIL,COU,Wine,Canada - BC,Canada - BC Red Wine,CANADA,449416,POPLAR GROVE - MERLOT 2020,6.96852E+11,0.75,1,14.5,35.99,0
2023-03-11 0:00,9999-12-31 0:00,RETAIL,COU,Wine,France Wine,France White Wine,FRANCE,459178,CHASSAGNE MONTRACHET - LOUIS LATOUR 2020,3.56692E+12,0.75,1,13.5,142.99,0
